Year,League,Removed-Players,RP-Ranking,Original-Players,Original-Rankings,New-Players,New-Rankings
2020,AL,"('Lowe', 'Rendon')","(8, 10)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Anderson', 'Cruz')","(3, 5, 4, 7, 6)"
2020,AL,"('Lowe', 'Voit')","(8, 9)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Anderson', 'Cruz')","(3, 5, 4, 7, 6)"
2020,AL,"('Ramirez', 'Hendriks')","(2, 13)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Lowe', 'Verdugo')","(8, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Ramirez')","(1, 2)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Ryu')","(2, 14)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Rendon', 'Verdugo')","(10, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Verdugo')","(2, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Hernandez')","(2, 11)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Rendon')","(2, 10)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Voit')","(2, 9)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Hernandez')","(9, 11)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Ryu')","(1, 14)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Rendon')","(9, 10)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Hendriks')","(1, 13)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Verdugo')","(9, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Hendriks')","(9, 13)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Ryu')","(9, 14)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Verdugo')","(1, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Hernandez')","(1, 11)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Rendon')","(1, 10)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Voit')","(1, 9)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2014,AL,"('Martinez', 'Hernandez')","(2, 12)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2014,AL,"('Martinez', 'Gordon')","(2, 10)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2014,AL,"('Martinez', 'Cabrera')","(2, 9)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2014,AL,"('Martinez', 'Altuve')","(2, 13)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2014,AL,"('Altuve', 'Jones')","(13, 14)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2014,AL,"('Hernandez', 'Altuve')","(12, 13)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2014,AL,"('Kluber', 'Altuve')","(11, 13)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2014,AL,"('Cabrera', 'Altuve')","(9, 13)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2014,AL,"('Martinez', 'Kluber')","(2, 11)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2014,AL,"('Gordon', 'Altuve')","(10, 13)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Donaldson')","(3, 4, 6, 5, 8)"
2015,NL,"('Harper', 'Arenado')","(1, 8)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(3, 4, 5, 6, 7)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Kershaw')","(1, 10)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(3, 4, 5, 6, 7)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Goldschmidt')","(1, 2)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(3, 4, 5, 6, 7)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Bryant')","(1, 11)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(3, 4, 5, 6, 7)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Carpenter')","(1, 12)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(3, 4, 5, 6, 7)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Cespedes')","(1, 13)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(3, 4, 5, 6, 7)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2016,AL,"('Lindor', 'Dozier')","(10, 13)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Lindor', 'Seager')","(10, 12)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Trout', 'Cano')","(1, 8)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Betts', 'Cano')","(2, 8)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Betts', 'Lindor')","(2, 10)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Betts', 'Seager')","(2, 12)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Betts', 'Dozier')","(2, 13)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Lindor')","(8, 10)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Britton')","(8, 11)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Posey')","(1, 9)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(3, 4, 5, 6, 7)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Pollock')","(1, 14)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(3, 4, 5, 6, 7)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2014,AL,"('Martinez', 'Donaldson')","(2, 8)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Cruz')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Dozier')","(8, 13)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2022,AL,"('Verlander', 'Arraez')","(10, 13)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Bogaerts', 'Arraez')","(9, 13)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Bogaerts', 'Verlander')","(9, 10)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Ohtani', 'Arraez')","(2, 13)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Ohtani', 'Verlander')","(2, 10)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Ohtani', 'Bogaerts')","(2, 9)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Judge', 'Arraez')","(1, 13)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Judge', 'Verlander')","(1, 10)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Judge', 'Bogaerts')","(1, 9)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Judge', 'Ohtani')","(1, 2)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 5, 6, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2014,AL,"('Cabrera', 'Gordon')","(9, 10)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Cruz')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Seager')","(8, 12)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 5, 6, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2014,AL,"('Donaldson', 'Cabrera')","(8, 9)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Cruz')","(3, 4, 6, 5, 7)"
2014,AL,"('Donaldson', 'Gordon')","(8, 10)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Cruz')","(3, 4, 6, 5, 7)"
2014,AL,"('Donaldson', 'Altuve')","(8, 13)","('Brantley', 'Abreu', 'Cano', 'Bautista', 'Cruz')","(3, 4, 5, 6, 7)","('Brantley', 'Abreu', 'Bautista', 'Cano', 'Cruz')","(3, 4, 6, 5, 7)"
2020,AL,"('Lowe', 'Hernandez')","(8, 11)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Hendriks')","(8, 13)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Ryu')","(8, 14)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 6, 7)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2018,NL,"('Yelich', 'Baez')","(1, 2)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 7)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Yelich', 'Story')","(1, 8)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 7)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Baez', 'Story')","(2, 8)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 7)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Baez', 'Rendon')","(2, 11)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 7)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'Carpenter')","(8, 9)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 7)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'Scherzer')","(8, 10)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 7)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'Rendon')","(8, 11)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 7)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'AcunaJr')","(8, 12)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 7)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'Turner')","(8, 14)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 7)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2012,NL,"('Posey', 'Braun')","(1, 2)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Posey', 'Kimbrel')","(1, 8)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Chapman', 'Dickey')","(12, 14)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Holliday', 'Dickey')","(11, 14)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Holliday', 'Phillips')","(11, 13)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Holliday', 'Chapman')","(11, 12)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Bruce', 'Dickey')","(10, 14)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Bruce', 'Phillips')","(10, 13)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Bruce', 'Holliday')","(10, 11)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Kimbrel', 'Dickey')","(8, 14)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Kimbrel', 'Phillips')","(8, 13)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Kimbrel', 'Chapman')","(8, 12)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Kimbrel', 'Holliday')","(8, 11)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Kimbrel', 'Bruce')","(8, 10)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Kimbrel', 'Ramirez')","(8, 9)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
2012,NL,"('Braun', 'Dickey')","(2, 14)","('McCutchen', 'Molina', 'Headley', 'LaRoche', 'Wright')","(3, 4, 5, 6, 7)","('McCutchen', 'Molina', 'Headley', 'Wright', 'LaRoche')","(3, 4, 5, 7, 6)"
