PlayerA,PlayerB,A>B,B>A
Bregman,Olson,1,0
Bregman,Polanco,7,0
Bregman,Rosario,2,0
Bregman,Santana,4,0
Bregman,Semien,30,0
Bregman,Soler,1,0
Bregman,Springer,21,0
Bregman,Torres,2,0
Bregman,Trout,13,17
Bregman,Verlander,13,0
Chapman,Cole,3,8
Chapman,Cruz,3,9
Chapman,Devers,4,4
Chapman,Kepler,1,0
Chapman,LeMahieu,4,21
Chapman,Lindor,3,1
Chapman,Martinez,1,0
Chapman,Meadows,5,0
Chapman,Moncada,1,0
Chapman,Morton,1,0
Chapman,Olson,1,0
Chapman,Polanco,6,1
Chapman,Rosario,1,0
Chapman,Santana,3,0
Chapman,Semien,0,26
Chapman,Soler,1,0
Chapman,Springer,10,8
Chapman,Torres,0,1
Chapman,Trout,0,26
Chapman,Verlander,3,8
Cole,Cruz,1,3
Cole,Devers,3,1
Cole,Kepler,0,0
Cole,LeMahieu,4,8
Cole,Lindor,0,1
Cole,Martinez,0,0
Cole,Meadows,2,0
Cole,Moncada,1,0
Cole,Morton,0,0
Cole,Olson,1,0
Cole,Polanco,2,0
Cole,Rosario,0,0
Cole,Santana,0,0
Cole,Semien,1,12
Cole,Soler,0,0
Cole,Springer,7,2
Cole,Torres,0,0
Cole,Trout,0,13
Cole,Verlander,5,4
Cruz,Devers,3,2
Cruz,Kepler,0,0
Cruz,LeMahieu,2,13
Cruz,Lindor,2,0
Cruz,Martinez,0,0
Cruz,Meadows,3,1
Cruz,Moncada,0,0
Cruz,Morton,1,0
Cruz,Olson,0,0
Cruz,Polanco,1,2
Cruz,Rosario,0,0
Cruz,Santana,2,1
Cruz,Semien,0,15
Cruz,Soler,1,0
Cruz,Springer,6,7
Cruz,Torres,0,0
Cruz,Trout,0,15
Cruz,Verlander,2,1
Devers,Kepler,1,0
Devers,LeMahieu,1,10
Devers,Lindor,0,0
Devers,Martinez,0,0
Devers,Meadows,2,0
Devers,Moncada,0,0
Devers,Morton,0,0
Devers,Olson,1,0
Devers,Polanco,0,0
Devers,Rosario,1,1
Devers,Santana,1,0
Devers,Semien,1,10
Devers,Soler,0,0
Devers,Springer,4,3
Devers,Torres,1,0
Devers,Trout,0,11
Devers,Verlander,2,3
Kepler,LeMahieu,0,1
Kepler,Lindor,0,0
Kepler,Martinez,0,0
Kepler,Meadows,1,0
Kepler,Moncada,0,0
Kepler,Morton,0,0
Kepler,Olson,0,0
Kepler,Polanco,0,0
Kepler,Rosario,0,0
Kepler,Santana,0,0
Kepler,Semien,0,1
Kepler,Soler,0,0
Kepler,Springer,0,0
Kepler,Torres,0,0
Kepler,Trout,0,1
Kepler,Verlander,0,1
LeMahieu,Lindor,4,0
LeMahieu,Martinez,1,0
LeMahieu,Meadows,7,0
LeMahieu,Moncada,0,0
LeMahieu,Morton,1,0
LeMahieu,Olson,1,0
LeMahieu,Polanco,7,0
LeMahieu,Rosario,2,0
LeMahieu,Santana,4,0
LeMahieu,Semien,7,22
LeMahieu,Soler,1,0
LeMahieu,Springer,16,4
LeMahieu,Torres,2,0
LeMahieu,Trout,0,29
LeMahieu,Verlander,8,4
Lindor,Martinez,1,0
Lindor,Meadows,1,1
Lindor,Moncada,0,0
Lindor,Morton,0,0
Lindor,Olson,0,0
Lindor,Polanco,2,0
Lindor,Rosario,0,0
Lindor,Santana,0,1
Lindor,Semien,0,4
Lindor,Soler,1,0
Lindor,Springer,0,1
Lindor,Torres,0,1
Lindor,Trout,0,4
Lindor,Verlander,0,0
Martinez,Meadows,0,0
Martinez,Moncada,0,0
Martinez,Morton,0,0
Martinez,Olson,0,0
Martinez,Polanco,0,1
Martinez,Rosario,0,0
Martinez,Santana,0,0
Martinez,Semien,0,1
Martinez,Soler,0,0
Martinez,Springer,0,0
Martinez,Torres,0,1
Martinez,Trout,0,1
Martinez,Verlander,0,0
Meadows,Moncada,0,0
Meadows,Morton,0,0
Meadows,Olson,0,0
Meadows,Polanco,0,3
Meadows,Rosario,0,0
Meadows,Santana,1,0
Meadows,Semien,0,7
Meadows,Soler,0,0
Meadows,Springer,1,4
Meadows,Torres,0,0
Meadows,Trout,0,7
Meadows,Verlander,0,1
Moncada,Morton,0,0
Moncada,Olson,0,0
Moncada,Polanco,0,0
Moncada,Rosario,0,0
Moncada,Santana,0,0
Moncada,Semien,0,1
Moncada,Soler,0,0
Moncada,Springer,0,1
Moncada,Torres,0,0
Moncada,Trout,0,1
Moncada,Verlander,0,1
Morton,Olson,0,0
Morton,Polanco,0,1
Morton,Rosario,0,0
Morton,Santana,0,0
Morton,Semien,0,1
Morton,Soler,0,0
Morton,Springer,0,1
Morton,Torres,0,0
Morton,Trout,0,1
Morton,Verlander,0,0
Olson,Polanco,0,0
Olson,Rosario,0,0
Olson,Santana,0,0
Olson,Semien,0,1
Olson,Soler,0,0
Olson,Springer,0,0
Olson,Torres,0,0
Olson,Trout,0,1
Olson,Verlander,0,0
Polanco,Rosario,0,0
Polanco,Santana,0,0
Polanco,Semien,0,7
Polanco,Soler,0,0
Polanco,Springer,3,1
Polanco,Torres,0,1
Polanco,Trout,0,7
Polanco,Verlander,0,1
Rosario,Santana,1,0
Rosario,Semien,0,2
Rosario,Soler,0,0
Rosario,Springer,0,0
Rosario,Torres,1,0
Rosario,Trout,0,2
Rosario,Verlander,1,0
Santana,Semien,0,4
Santana,Soler,1,0
Santana,Springer,1,1
Santana,Torres,0,0
Santana,Trout,0,4
Santana,Verlander,0,0
Semien,Soler,1,0
Semien,Springer,21,0
Semien,Torres,2,0
Semien,Trout,0,30
Semien,Verlander,12,1
Soler,Springer,0,0
Soler,Torres,0,0
Soler,Trout,0,1
Soler,Verlander,0,0
Springer,Torres,0,0
Springer,Trout,0,21
Springer,Verlander,2,7
Torres,Trout,0,2
Torres,Verlander,1,0
Trout,Verlander,13,0
