PlayerA,PlayerB,A>B,B>A
Correa,Kinsler,1,1
Correa,Kipnis,1,4
Correa,Machado,0,27
Correa,Martin,1,2
Correa,Martinez,1,8
Correa,McCann,1,1
Correa,Morales,1,1
Correa,Moustakas,1,1
Correa,Ortiz,1,1
Correa,Price,1,14
Correa,Rodriguez,1,1
Correa,Sale,1,1
Correa,Teixeira,1,1
Correa,Trout,0,30
Cruz,DavisC,21,5
Cruz,DavisW,23,0
Cruz,Donaldson,0,30
Cruz,Dozier,23,0
Cruz,Encarnacion,19,6
Cruz,Fielder,19,5
Cruz,Hosmer,23,1
Cruz,Keuchel,11,17
Cruz,Kiermaier,23,4
Cruz,Kinsler,23,1
Cruz,Kipnis,22,3
Cruz,Machado,8,21
Cruz,Martin,23,1
Cruz,Martinez,21,3
Cruz,McCann,22,1
Cruz,Morales,22,1
Cruz,Moustakas,23,1
Cruz,Ortiz,23,0
Cruz,Price,16,10
Cruz,Rodriguez,23,0
Cruz,Sale,23,1
Cruz,Teixeira,23,0
Cruz,Trout,1,29
DavisC,DavisW,11,0
DavisC,Donaldson,0,30
DavisC,Dozier,11,1
DavisC,Encarnacion,9,9
DavisC,Fielder,10,7
DavisC,Hosmer,11,2
DavisC,Keuchel,5,19
DavisC,Kiermaier,10,2
DavisC,Kinsler,11,1
DavisC,Kipnis,10,4
DavisC,Machado,1,26
DavisC,Martin,11,2
DavisC,Martinez,10,6
DavisC,McCann,11,1
DavisC,Morales,11,1
DavisC,Moustakas,11,1
DavisC,Ortiz,11,1
DavisC,Price,7,14
DavisC,Rodriguez,11,1
DavisC,Sale,11,1
DavisC,Teixeira,11,1
DavisC,Trout,0,30
DavisW,Donaldson,0,30
DavisW,Dozier,1,1
DavisW,Encarnacion,1,9
DavisW,Fielder,0,8
DavisW,Hosmer,1,2
DavisW,Keuchel,0,20
DavisW,Kiermaier,1,4
DavisW,Kinsler,1,1
DavisW,Kipnis,1,4
DavisW,Machado,0,27
DavisW,Martin,1,2
DavisW,Martinez,1,8
DavisW,McCann,1,1
DavisW,Morales,1,1
DavisW,Moustakas,1,1
DavisW,Ortiz,1,1
DavisW,Price,1,14
DavisW,Rodriguez,1,1
DavisW,Sale,1,1
DavisW,Teixeira,1,1
DavisW,Trout,0,30
Donaldson,Dozier,30,0
Donaldson,Encarnacion,30,0
Donaldson,Fielder,30,0
Donaldson,Hosmer,30,0
Donaldson,Keuchel,30,0
Donaldson,Kiermaier,30,0
Donaldson,Kinsler,30,0
Donaldson,Kipnis,30,0
Donaldson,Machado,30,0
Donaldson,Martin,30,0
Donaldson,Martinez,30,0
Donaldson,McCann,30,0
Donaldson,Morales,30,0
Donaldson,Moustakas,30,0
Donaldson,Ortiz,30,0
Donaldson,Price,30,0
Donaldson,Rodriguez,30,0
Donaldson,Sale,30,0
Donaldson,Teixeira,30,0
Donaldson,Trout,23,7
Dozier,Encarnacion,0,9
Dozier,Fielder,1,8
Dozier,Hosmer,1,2
Dozier,Keuchel,1,20
Dozier,Kiermaier,1,4
Dozier,Kinsler,1,1
Dozier,Kipnis,1,4
Dozier,Machado,0,27
Dozier,Martin,1,2
Dozier,Martinez,1,8
Dozier,McCann,1,1
Dozier,Morales,1,1
Dozier,Moustakas,1,1
Dozier,Ortiz,1,1
Dozier,Price,1,14
Dozier,Rodriguez,1,1
Dozier,Sale,1,1
Dozier,Teixeira,1,1
Dozier,Trout,0,30
Encarnacion,Fielder,6,7
Encarnacion,Hosmer,9,0
Encarnacion,Keuchel,6,20
Encarnacion,Kiermaier,9,4
Encarnacion,Kinsler,9,1
Encarnacion,Kipnis,9,4
Encarnacion,Machado,6,24
Encarnacion,Martin,9,2
Encarnacion,Martinez,9,5
Encarnacion,McCann,9,0
Encarnacion,Morales,8,1
Encarnacion,Moustakas,9,0
Encarnacion,Ortiz,9,1
Encarnacion,Price,9,13
Encarnacion,Rodriguez,9,1
Encarnacion,Sale,9,1
Encarnacion,Teixeira,9,1
Encarnacion,Trout,0,30
Fielder,Hosmer,8,2
Fielder,Keuchel,4,20
Fielder,Kiermaier,8,4
Fielder,Kinsler,8,1
Fielder,Kipnis,7,4
Fielder,Machado,5,25
Fielder,Martin,8,2
Fielder,Martinez,8,5
Fielder,McCann,8,0
Fielder,Morales,7,1
Fielder,Moustakas,7,1
Fielder,Ortiz,8,0
Fielder,Price,7,13
Fielder,Rodriguez,8,1
Fielder,Sale,8,1
Fielder,Teixeira,8,1
Fielder,Trout,0,30
Hosmer,Keuchel,1,20
Hosmer,Kiermaier,2,4
Hosmer,Kinsler,2,1
Hosmer,Kipnis,2,4
Hosmer,Machado,0,27
Hosmer,Martin,2,2
Hosmer,Martinez,2,8
Hosmer,McCann,2,1
Hosmer,Morales,2,1
Hosmer,Moustakas,2,1
Hosmer,Ortiz,2,1
Hosmer,Price,1,14
Hosmer,Rodriguez,2,1
Hosmer,Sale,2,1
Hosmer,Teixeira,2,1
Hosmer,Trout,0,30
Keuchel,Kiermaier,20,1
Keuchel,Kinsler,20,0
Keuchel,Kipnis,20,3
Keuchel,Machado,5,23
Keuchel,Martin,20,0
Keuchel,Martinez,20,5
Keuchel,McCann,20,1
Keuchel,Morales,20,1
Keuchel,Moustakas,20,0
Keuchel,Ortiz,20,0
Keuchel,Price,16,4
Keuchel,Rodriguez,20,0
Keuchel,Sale,20,0
Keuchel,Teixeira,20,0
Keuchel,Trout,0,30
Kiermaier,Kinsler,3,1
Kiermaier,Kipnis,3,4
Kiermaier,Machado,1,26
Kiermaier,Martin,4,2
Kiermaier,Martinez,3,8
Kiermaier,McCann,4,1
Kiermaier,Morales,4,1
Kiermaier,Moustakas,4,1
Kiermaier,Ortiz,4,1
Kiermaier,Price,2,14
Kiermaier,Rodriguez,4,1
Kiermaier,Sale,4,1
Kiermaier,Teixeira,4,1
Kiermaier,Trout,0,30
Kinsler,Kipnis,1,4
Kinsler,Machado,0,27
Kinsler,Martin,1,2
Kinsler,Martinez,1,8
Kinsler,McCann,1,1
Kinsler,Morales,1,1
Kinsler,Moustakas,1,1
Kinsler,Ortiz,1,1
Kinsler,Price,0,14
Kinsler,Rodriguez,1,1
Kinsler,Sale,1,1
Kinsler,Teixeira,1,1
Kinsler,Trout,0,30
Kipnis,Machado,1,26
Kipnis,Martin,4,1
Kipnis,Martinez,3,6
Kipnis,McCann,4,1
Kipnis,Morales,4,1
Kipnis,Moustakas,4,1
Kipnis,Ortiz,4,1
Kipnis,Price,3,14
Kipnis,Rodriguez,4,1
Kipnis,Sale,3,1
Kipnis,Teixeira,4,1
Kipnis,Trout,0,30
Machado,Martin,27,0
Machado,Martinez,27,1
Machado,McCann,27,1
Machado,Morales,27,1
Machado,Moustakas,27,1
Machado,Ortiz,27,0
Machado,Price,23,4
Machado,Rodriguez,27,0
Machado,Sale,27,0
Machado,Teixeira,27,0
Machado,Trout,0,30
Martin,Martinez,1,8
Martin,McCann,2,1
Martin,Morales,2,1
Martin,Moustakas,2,1
Martin,Ortiz,2,1
Martin,Price,0,14
Martin,Rodriguez,2,1
Martin,Sale,1,1
Martin,Teixeira,2,1
Martin,Trout,0,30
Martinez,McCann,8,1
Martinez,Morales,8,1
Martinez,Moustakas,8,1
Martinez,Ortiz,8,1
Martinez,Price,6,14
Martinez,Rodriguez,8,1
Martinez,Sale,8,1
Martinez,Teixeira,8,1
Martinez,Trout,0,30
McCann,Morales,0,1
McCann,Moustakas,1,1
McCann,Ortiz,1,1
McCann,Price,1,14
McCann,Rodriguez,1,1
McCann,Sale,1,1
McCann,Teixeira,1,1
McCann,Trout,0,30
Morales,Moustakas,1,1
Morales,Ortiz,1,1
Morales,Price,1,14
Morales,Rodriguez,1,1
Morales,Sale,1,1
Morales,Teixeira,1,1
Morales,Trout,0,30
Moustakas,Ortiz,1,1
Moustakas,Price,1,14
Moustakas,Rodriguez,1,1
Moustakas,Sale,1,1
Moustakas,Teixeira,1,1
Moustakas,Trout,0,30
Ortiz,Price,0,14
Ortiz,Rodriguez,1,1
Ortiz,Sale,1,1
Ortiz,Teixeira,1,1
Ortiz,Trout,0,30
Price,Rodriguez,14,0
Price,Sale,14,0
Price,Teixeira,14,1
Price,Trout,0,30
Rodriguez,Sale,1,1
Rodriguez,Teixeira,1,1
Rodriguez,Trout,0,30
Sale,Teixeira,1,1
Sale,Trout,0,30
Teixeira,Trout,0,30
