PlayerA,PlayerB,A>B,B>A
Devers,Olson,11,0
Devers,Polanco,11,7
Devers,Rosario,10,1
Devers,Santana,11,3
Devers,Semien,1,29
Devers,Soler,11,1
Devers,Springer,8,17
Devers,Torres,11,1
Devers,Trout,0,30
Devers,Verlander,8,11
Kepler,LeMahieu,0,29
Kepler,Lindor,1,4
Kepler,Martinez,1,1
Kepler,Meadows,1,6
Kepler,Moncada,1,1
Kepler,Morton,1,1
Kepler,Olson,1,1
Kepler,Polanco,1,7
Kepler,Rosario,1,2
Kepler,Santana,1,4
Kepler,Semien,0,30
Kepler,Soler,1,1
Kepler,Springer,1,21
Kepler,Torres,1,2
Kepler,Trout,0,30
Kepler,Verlander,0,13
LeMahieu,Lindor,29,0
LeMahieu,Martinez,29,0
LeMahieu,Meadows,29,0
LeMahieu,Moncada,29,1
LeMahieu,Morton,29,0
LeMahieu,Olson,29,0
LeMahieu,Polanco,29,0
LeMahieu,Rosario,29,0
LeMahieu,Santana,29,0
LeMahieu,Semien,7,23
LeMahieu,Soler,29,0
LeMahieu,Springer,25,5
LeMahieu,Torres,29,0
LeMahieu,Trout,0,30
LeMahieu,Verlander,25,5
Lindor,Martinez,4,0
Lindor,Meadows,3,6
Lindor,Moncada,4,1
Lindor,Morton,4,1
Lindor,Olson,4,1
Lindor,Polanco,4,5
Lindor,Rosario,4,2
Lindor,Santana,3,4
Lindor,Semien,0,30
Lindor,Soler,4,0
Lindor,Springer,3,21
Lindor,Torres,3,2
Lindor,Trout,0,30
Lindor,Verlander,4,13
Martinez,Meadows,1,7
Martinez,Moncada,1,1
Martinez,Morton,1,1
Martinez,Olson,1,1
Martinez,Polanco,0,7
Martinez,Rosario,1,2
Martinez,Santana,1,4
Martinez,Semien,0,30
Martinez,Soler,1,1
Martinez,Springer,1,21
Martinez,Torres,0,2
Martinez,Trout,0,30
Martinez,Verlander,1,13
Meadows,Moncada,7,1
Meadows,Morton,7,1
Meadows,Olson,7,1
Meadows,Polanco,4,7
Meadows,Rosario,7,2
Meadows,Santana,7,3
Meadows,Semien,0,30
Meadows,Soler,7,1
Meadows,Springer,3,20
Meadows,Torres,7,2
Meadows,Trout,0,30
Meadows,Verlander,6,13
Moncada,Morton,1,1
Moncada,Olson,1,1
Moncada,Polanco,1,7
Moncada,Rosario,1,2
Moncada,Santana,1,4
Moncada,Semien,0,30
Moncada,Soler,1,1
Moncada,Springer,0,21
Moncada,Torres,1,2
Moncada,Trout,0,30
Moncada,Verlander,0,13
Morton,Olson,1,1
Morton,Polanco,0,7
Morton,Rosario,1,2
Morton,Santana,1,4
Morton,Semien,0,30
Morton,Soler,1,1
Morton,Springer,0,21
Morton,Torres,1,2
Morton,Trout,0,30
Morton,Verlander,1,13
Olson,Polanco,1,7
Olson,Rosario,1,2
Olson,Santana,1,4
Olson,Semien,0,30
Olson,Soler,1,1
Olson,Springer,1,21
Olson,Torres,1,2
Olson,Trout,0,30
Olson,Verlander,1,13
Polanco,Rosario,7,2
Polanco,Santana,7,4
Polanco,Semien,0,30
Polanco,Soler,7,1
Polanco,Springer,6,18
Polanco,Torres,6,2
Polanco,Trout,0,30
Polanco,Verlander,6,13
Rosario,Santana,2,3
Rosario,Semien,0,30
Rosario,Soler,2,1
Rosario,Springer,2,21
Rosario,Torres,2,1
Rosario,Trout,0,30
Rosario,Verlander,2,12
Santana,Semien,0,30
Santana,Soler,4,0
Santana,Springer,3,20
Santana,Torres,4,2
Santana,Trout,0,30
Santana,Verlander,4,13
Semien,Soler,30,0
Semien,Springer,30,0
Semien,Torres,30,0
Semien,Trout,0,30
Semien,Verlander,29,1
Soler,Springer,1,21
Soler,Torres,1,2
Soler,Trout,0,30
Soler,Verlander,1,13
Springer,Torres,21,2
Springer,Trout,0,30
Springer,Verlander,14,11
Torres,Trout,0,30
Torres,Verlander,2,12
Trout,Verlander,30,0
