PlayerA,PlayerB,A>B,B>A
Gonzalez,Span,13,1
Gonzalez,Stanton,0,30
Gonzalez,Tulowitzki,14,1
Gonzalez,Upton,14,2
Gonzalez,Wainwright,11,11
Gonzalez,Werth,14,3
Gordon,Harrison,1,17
Gordon,Holliday,0,4
Gordon,Kershaw,0,30
Gordon,Lucroy,0,28
Gordon,Martin,1,8
Gordon,McCutchen,0,30
Gordon,Mesoraco,1,2
Gordon,Morneau,1,1
Gordon,Pence,1,10
Gordon,Peralta,1,7
Gordon,Posey,0,28
Gordon,Puig,1,3
Gordon,Rendon,0,29
Gordon,Rizzo,1,14
Gordon,Span,1,2
Gordon,Stanton,0,30
Gordon,Tulowitzki,1,1
Gordon,Upton,0,6
Gordon,Wainwright,1,14
Gordon,Werth,1,5
Harrison,Holliday,15,4
Harrison,Kershaw,0,30
Harrison,Lucroy,2,27
Harrison,Martin,15,7
Harrison,McCutchen,0,30
Harrison,Mesoraco,17,2
Harrison,Morneau,17,1
Harrison,Pence,14,9
Harrison,Peralta,15,4
Harrison,Posey,3,25
Harrison,Puig,16,2
Harrison,Rendon,4,25
Harrison,Rizzo,14,9
Harrison,Span,17,1
Harrison,Stanton,0,30
Harrison,Tulowitzki,17,1
Harrison,Upton,17,3
Harrison,Wainwright,13,11
Harrison,Werth,17,4
Holliday,Kershaw,0,30
Holliday,Lucroy,2,27
Holliday,Martin,4,8
Holliday,McCutchen,0,30
Holliday,Mesoraco,4,1
Holliday,Morneau,4,1
Holliday,Pence,4,9
Holliday,Peralta,4,6
Holliday,Posey,2,26
Holliday,Puig,4,3
Holliday,Rendon,1,29
Holliday,Rizzo,4,14
Holliday,Span,3,1
Holliday,Stanton,0,30
Holliday,Tulowitzki,4,1
Holliday,Upton,4,5
Holliday,Wainwright,4,14
Holliday,Werth,4,5
Kershaw,Lucroy,30,0
Kershaw,Martin,30,0
Kershaw,McCutchen,24,6
Kershaw,Mesoraco,30,0
Kershaw,Morneau,30,0
Kershaw,Pence,30,0
Kershaw,Peralta,30,0
Kershaw,Posey,29,1
Kershaw,Puig,30,0
Kershaw,Rendon,29,1
Kershaw,Rizzo,30,0
Kershaw,Span,30,0
Kershaw,Stanton,21,9
Kershaw,Tulowitzki,30,0
Kershaw,Upton,30,0
Kershaw,Wainwright,30,0
Kershaw,Werth,30,0
Lucroy,Martin,28,0
Lucroy,McCutchen,1,29
Lucroy,Mesoraco,28,0
Lucroy,Morneau,28,1
Lucroy,Pence,27,2
Lucroy,Peralta,28,1
Lucroy,Posey,18,11
Lucroy,Puig,28,0
Lucroy,Rendon,19,11
Lucroy,Rizzo,28,1
Lucroy,Span,27,2
Lucroy,Stanton,1,29
Lucroy,Tulowitzki,28,0
Lucroy,Upton,28,0
Lucroy,Wainwright,24,4
Lucroy,Werth,28,1
Martin,McCutchen,0,30
Martin,Mesoraco,8,1
Martin,Morneau,8,1
Martin,Pence,7,9
Martin,Peralta,8,7
Martin,Posey,0,28
Martin,Puig,8,2
Martin,Rendon,0,29
Martin,Rizzo,4,13
Martin,Span,8,2
Martin,Stanton,0,30
Martin,Tulowitzki,8,1
Martin,Upton,8,6
Martin,Wainwright,5,12
Martin,Werth,8,3
McCutchen,Mesoraco,30,0
McCutchen,Morneau,30,0
McCutchen,Pence,30,0
McCutchen,Peralta,30,0
McCutchen,Posey,29,1
McCutchen,Puig,30,0
McCutchen,Rendon,29,1
McCutchen,Rizzo,30,0
McCutchen,Span,30,0
McCutchen,Stanton,12,18
McCutchen,Tulowitzki,30,0
McCutchen,Upton,30,0
McCutchen,Wainwright,30,0
McCutchen,Werth,30,0
Mesoraco,Morneau,2,1
Mesoraco,Pence,2,9
Mesoraco,Peralta,2,7
Mesoraco,Posey,0,28
Mesoraco,Puig,2,3
Mesoraco,Rendon,1,29
Mesoraco,Rizzo,2,14
Mesoraco,Span,1,2
Mesoraco,Stanton,0,30
Mesoraco,Tulowitzki,2,1
Mesoraco,Upton,2,6
Mesoraco,Wainwright,2,14
Mesoraco,Werth,2,4
Morneau,Pence,0,10
Morneau,Peralta,1,7
Morneau,Posey,1,28
Morneau,Puig,1,3
Morneau,Rendon,0,29
Morneau,Rizzo,1,13
Morneau,Span,1,2
Morneau,Stanton,0,30
Morneau,Tulowitzki,1,1
Morneau,Upton,1,6
Morneau,Wainwright,1,14
Morneau,Werth,0,5
Pence,Peralta,10,4
Pence,Posey,4,26
Pence,Puig,10,3
Pence,Rendon,1,28
Pence,Rizzo,8,12
Pence,Span,10,2
Pence,Stanton,0,30
Pence,Tulowitzki,10,0
Pence,Upton,10,5
Pence,Wainwright,8,13
Pence,Werth,9,3
Peralta,Posey,2,27
Peralta,Puig,6,2
Peralta,Rendon,0,29
Peralta,Rizzo,7,13
Peralta,Span,7,1
Peralta,Stanton,0,30
Peralta,Tulowitzki,7,0
Peralta,Upton,6,5
Peralta,Wainwright,5,14
Peralta,Werth,7,5
Posey,Puig,28,0
Posey,Rendon,16,14
Posey,Rizzo,28,1
Posey,Span,27,1
Posey,Stanton,0,30
Posey,Tulowitzki,28,1
Posey,Upton,28,1
Posey,Wainwright,26,3
Posey,Werth,28,1
Puig,Rendon,0,29
Puig,Rizzo,2,13
Puig,Span,3,2
Puig,Stanton,0,30
Puig,Tulowitzki,3,1
Puig,Upton,3,6
Puig,Wainwright,3,14
Puig,Werth,3,5
Rendon,Rizzo,27,2
Rendon,Span,29,1
Rendon,Stanton,0,30
Rendon,Tulowitzki,29,0
Rendon,Upton,29,0
Rendon,Wainwright,26,3
Rendon,Werth,29,0
Rizzo,Span,14,2
Rizzo,Stanton,0,30
Rizzo,Tulowitzki,14,1
Rizzo,Upton,14,5
Rizzo,Wainwright,9,13
Rizzo,Werth,13,3
Span,Stanton,0,30
Span,Tulowitzki,2,1
Span,Upton,2,6
Span,Wainwright,2,14
Span,Werth,2,5
Stanton,Tulowitzki,30,0
Stanton,Upton,30,0
Stanton,Wainwright,30,0
Stanton,Werth,30,0
Tulowitzki,Upton,0,6
Tulowitzki,Wainwright,0,14
Tulowitzki,Werth,1,5
Upton,Wainwright,4,13
Upton,Werth,6,5
Wainwright,Werth,14,3
