PlayerA,PlayerB,A>B,B>A
DavisC,Uehara,30,0
DavisC,Victorino,30,0
Donaldson,Ellsbury,30,0
Donaldson,Encarnacion,30,0
Donaldson,Hernandez,30,0
Donaldson,Holland,30,0
Donaldson,Hunter,30,0
Donaldson,Iwakuma,30,0
Donaldson,Jones,30,0
Donaldson,Kipnis,30,0
Donaldson,Longoria,28,2
Donaldson,Machado,30,0
Donaldson,Ortiz,29,1
Donaldson,Pedroia,30,0
Donaldson,Perez,30,0
Donaldson,Santana,30,0
Donaldson,Scherzer,29,1
Donaldson,Trout,3,27
Donaldson,Uehara,30,0
Donaldson,Victorino,30,0
Ellsbury,Encarnacion,2,3
Ellsbury,Hernandez,2,1
Ellsbury,Holland,2,1
Ellsbury,Hunter,2,1
Ellsbury,Iwakuma,2,1
Ellsbury,Jones,2,2
Ellsbury,Kipnis,2,13
Ellsbury,Longoria,0,28
Ellsbury,Machado,1,21
Ellsbury,Ortiz,2,12
Ellsbury,Pedroia,0,23
Ellsbury,Perez,2,1
Ellsbury,Santana,2,1
Ellsbury,Scherzer,2,7
Ellsbury,Trout,0,30
Ellsbury,Uehara,2,2
Ellsbury,Victorino,2,1
Encarnacion,Hernandez,3,1
Encarnacion,Holland,3,1
Encarnacion,Hunter,3,1
Encarnacion,Iwakuma,3,1
Encarnacion,Jones,3,2
Encarnacion,Kipnis,3,13
Encarnacion,Longoria,2,27
Encarnacion,Machado,2,22
Encarnacion,Ortiz,1,12
Encarnacion,Pedroia,1,23
Encarnacion,Perez,3,1
Encarnacion,Santana,3,1
Encarnacion,Scherzer,3,6
Encarnacion,Trout,0,30
Encarnacion,Uehara,3,1
Encarnacion,Victorino,3,1
Hernandez,Holland,1,1
Hernandez,Hunter,1,1
Hernandez,Iwakuma,1,1
Hernandez,Jones,1,2
Hernandez,Kipnis,1,13
Hernandez,Longoria,0,28
Hernandez,Machado,0,22
Hernandez,Ortiz,1,12
Hernandez,Pedroia,0,23
Hernandez,Perez,1,1
Hernandez,Santana,1,1
Hernandez,Scherzer,0,7
Hernandez,Trout,0,30
Hernandez,Uehara,1,2
Hernandez,Victorino,1,1
Holland,Hunter,1,1
Holland,Iwakuma,1,1
Holland,Jones,1,2
Holland,Kipnis,1,12
Holland,Longoria,1,27
Holland,Machado,1,22
Holland,Ortiz,0,12
Holland,Pedroia,1,23
Holland,Perez,1,1
Holland,Santana,1,1
Holland,Scherzer,1,7
Holland,Trout,0,30
Holland,Uehara,1,2
Holland,Victorino,1,1
Hunter,Iwakuma,1,1
Hunter,Jones,0,2
Hunter,Kipnis,1,13
Hunter,Longoria,1,27
Hunter,Machado,1,22
Hunter,Ortiz,0,12
Hunter,Pedroia,1,23
Hunter,Perez,1,1
Hunter,Santana,1,1
Hunter,Scherzer,1,7
Hunter,Trout,0,30
Hunter,Uehara,1,2
Hunter,Victorino,1,1
Iwakuma,Jones,1,2
Iwakuma,Kipnis,1,13
Iwakuma,Longoria,1,28
Iwakuma,Machado,0,22
Iwakuma,Ortiz,1,12
Iwakuma,Pedroia,0,23
Iwakuma,Perez,1,0
Iwakuma,Santana,1,1
Iwakuma,Scherzer,0,7
Iwakuma,Trout,0,30
Iwakuma,Uehara,1,2
Iwakuma,Victorino,1,1
Jones,Kipnis,2,12
Jones,Longoria,2,26
Jones,Machado,2,22
Jones,Ortiz,1,12
Jones,Pedroia,2,23
Jones,Perez,2,1
Jones,Santana,2,1
Jones,Scherzer,2,7
Jones,Trout,0,30
Jones,Uehara,2,2
Jones,Victorino,2,1
Kipnis,Longoria,3,25
Kipnis,Machado,10,15
Kipnis,Ortiz,11,12
Kipnis,Pedroia,3,22
Kipnis,Perez,13,1
Kipnis,Santana,13,1
Kipnis,Scherzer,13,7
Kipnis,Trout,0,30
Kipnis,Uehara,13,2
Kipnis,Victorino,13,0
Longoria,Machado,23,6
Longoria,Ortiz,21,8
Longoria,Pedroia,17,12
Longoria,Perez,28,1
Longoria,Santana,27,1
Longoria,Scherzer,25,5
Longoria,Trout,0,30
Longoria,Uehara,28,1
Longoria,Victorino,28,0
Machado,Ortiz,19,9
Machado,Pedroia,6,19
Machado,Perez,22,0
Machado,Santana,22,1
Machado,Scherzer,20,5
Machado,Trout,0,30
Machado,Uehara,22,2
Machado,Victorino,22,0
Ortiz,Pedroia,8,21
Ortiz,Perez,12,1
Ortiz,Santana,12,0
Ortiz,Scherzer,12,4
Ortiz,Trout,1,29
Ortiz,Uehara,12,1
Ortiz,Victorino,12,1
Pedroia,Perez,23,0
Pedroia,Santana,23,1
Pedroia,Scherzer,21,5
Pedroia,Trout,1,29
Pedroia,Uehara,23,1
Pedroia,Victorino,23,0
Perez,Santana,1,1
Perez,Scherzer,0,7
Perez,Trout,0,30
Perez,Uehara,1,2
Perez,Victorino,1,1
Santana,Scherzer,1,6
Santana,Trout,0,30
Santana,Uehara,1,2
Santana,Victorino,1,1
Scherzer,Trout,0,30
Scherzer,Uehara,7,0
Scherzer,Victorino,7,1
Trout,Uehara,30,0
Trout,Victorino,30,0
Uehara,Victorino,2,1
